word,trans
ቀርበው, qärbäw
ብላቴና, blatena
ፍልስጥኤማውያን, flsT'emawyan
በድንጋይ, bädngay
ሳለሁ, salähu
እናቱም, 'natum
ፊቱን, fitun
መስገጃዎች, mäsgäǧawoč
ዮርዳኖስን, yordanosn
ይጠፋሉ, yTäfalu
አይተው, 'äytäw
የኢየሩሳሌም, yä'iyärusalem
ኤልያስ, 'elyas
አራተኛው, 'äratäñaw
እያለ, 'yalä
ከደቀ, kädäqä
እግሮች, 'groč
ድንቅ, dnq
ለእነርሱ, lä'närsu
ታውቃለህ, tawqaläh
በጀመረ, bäǧämärä
ለእርሱም, lä'rsum
ሕዝቅያስም, ħzqyasm
መላእክት, mäla'kt
ሆኜ, hoñe
በዙሪያውም, bäzuriyawm
እናንተን, 'nantän
ግፍ, gf
ለአሕዛብ, lä'äħzab
በስውር, bäswr
እይ, 'y
መንጋ, mänga
ሽቱ, štu
ሣር, śar
ከወዴት, käwädet
ይበላችሁ, ybälačhu
መገናኛው, mägänañaw
በሬ, bäre
ፊቴን, fiten
ኤፍሬም, 'efrem
ነበርሁ, näbärhu
ድል, dl
በእኔና, bä'nena
ሚስቱን, mistun
እጥፍ, 'Tf
በቤተ, bäbetä
ይሻላል, yšalal
ሥራው, śraw
የተለወሰ, yätäläwäsä
ይወድቃል, ywädqal
የሚናገር, yäminagär
ቤትም, betm
ሕዝቤን, ħzben
እናገራለሁ, 'nagäralähu
እሆናለሁ, 'honalähu
በፊቱም, bäfitum
እናት, 'nat
ጕልማሳ, gʷlmasa
መንገዱን, mängädun
ነገሮች, nägäroč
በሁለት, bähulät
ሕዝብም, ħzbm
ዓይኖች, ʕaynoč
አባቱን, 'äbatun
ልቡ, lbu
እውቀት, 'wqät
መጨረሻ, mäČäräša
ባሉ, balu
ዓመትም, ʕamätm
ከሩቅ, käruq
ገደሉ, gädälu
ኋላ, ḫʷala
በሰማርያ, bäsämarya
ማር, mar
የሰማይ, yäsämay
አቀረቡ, 'äqäräbu
የሉቃስ, yäluqas
ይወጣሉ, ywäTalu
ብረት, brät
አንቀላፋ, 'änqälafa
የመቶ, yämäto
ተሰብስበው, täsäbsbäw
ከዳዊት, kädawit
ቀርቦ, qärbo
አባቶች, 'äbatoč
በኋላም, bäḫʷalam
ልቅሶ, lqso
እንስሶች, 'nssoč
ሲናገር, sinagär
አድነኝ, 'ädnäñ
ወስደው, wäsdäw
ትምህርት, tmhrt
ሁልጊዜም, hulgizem
ልብህ, lbh
ጠላት, Tälat
በወርቅ, bäwärq
ይገደል, ygädäl
ጽዋ, ṣwa
መልእክት, mäl'kt
የተናገረውን, yätänagäräwn
እነዚያ, 'näziya
ነጭ, näČ
ይመለሳል, ymäläsal
አድርጋችሁ, 'ädrgačhu
ምድሪቱም, mdritum
ተነሥተህ, tänäśtäh
ሰላምን, sälamn
ሄዶ, hedo
ምሕረት, mħrät
አባቱም, 'äbatum
በሞዓብ, bämoʕab
በኃይል, bäḫayl
እነርሱን, 'närsun
እጃቸውን, 'ǧačäwn
ኢየሩሳሌምም, 'iyärusalemm
ቤትና, betna
ተመልከቱ, tämälkätu
ንገራቸው, ngäračäw
በውጭ, bäwČ
አይደለሁም, 'äydälähum
ልሔም, lħem
ሞዓብ, moʕab
በመጡ, bämäTu
በላዬ, bälaye
የሐዋርያት, yäħäwaryat
እንደሆነ, 'ndähonä
ዮናታን, yonatan
በገባ, bägäba
በሐሰት, bäħäsät
በሜዳ, bämeda
ሆንህ, honh
እኵሌታ, 'kʷleta
በሦስት, bäśost
ሕግን, ħgn
በሰማያት, bäsämayat
ስሙን, smun
ምሕረትን, mħrätn
ቸር, čär
ሁሉና, huluna
በመቅደስ, bämäqdäs
ይነሣል, ynäśal
እጄን, 'ǧen
መድኃኒት, mädḫanit
ለያዕቆብ, läyaʕqob
ነገዶች, nägädoč
ሌላም, lelam
ቀበሩት, qäbärut
እዩ, 'yu
የሚኖሩትን, yäminorutn
ልጆቹን, lǧočun
ልባቸው, lbačäw
ጠራ, Tära
ወጥመድ, wäTmäd
ሞተም, motäm
ከነበሩት, känäbärut
ጌታም, getam
ምስጋና, msgana
አኖረው, 'änoräw
የጌታን, yägetan
የቃል, yäqal
ባዶ, bado
ቀንደ, qändä
ለእያንዳንዱ, lä'yandandu
በለው, bäläw
ወረዱ, wärädu
ለካ, läka
ዐውሎ, ʕäwlo
የንጉሡን, yänguśun
መጋረጆች, mägaräǧoč
እኩሌታ, 'kuleta
እውነትን, 'wnätn
ቀንና, qänna
ሰበሰበ, säbäsäbä
እውቀትን, 'wqätn
ፈጽመው, fäṣmäw
ቀለበቶች, qäläbätoč
አመስግኑ, 'ämäsgnu
በኵራት, bäkʷrat
ደጆች, däǧoč
አሉአቸው, 'älu'äčäw
እጁ, 'ǧu
በንጉሡም, bänguśum
የማቴዎስ, yämatewos
ሦስተኛው, śostäñaw
ይላቸዋል, ylačäwal
ጌታን, getan
ቃሎች, qaloč
ከተሞችና, kätämočna
ሰነፍ, sänäf
ሐሰተኛ, ħäsätäña
እመልሳለሁ, 'mälsalähu
ኢየሩሳሌምን, 'iyärusalemn
እያንዳንዳቸው, 'yandandačäw
እናውቃለን, 'nawqalän
ቤቱን, betun
ዕጣን, ʕTan
ንጉሡንም, nguśunm
ይሄዳሉ, yhedalu
በሁለቱ, bähulätu
ካሉት, kalut
ሁለቱንም, hulätunm
በዘይት, bäzäyt
ወንድሞቼ, wändmoče
መሐላ, mäħäla
በመካከላችሁ, bämäkakälačhu
ለሰልፍ, läsälf
ዳዊትና, dawitna
ራስህን, rashn
ነገሩ, nägäru
ዘሌዋውያን, zälewawyan
ቤቱም, betum
ሳኦልን, sa'oln
መልሰው, mälsäw
የሚበልጥ, yämibälT
ኢያሱን, 'iyasun
በአባቱ, bä'äbatu
ባሪያዎችህ, bariyawočh
ፊትህን, fithn
መልስ, mäls
ብሎአልና, blo'älna
ባለችው, baläčw
በቤቱም, bäbetum
ታቀርባላችሁ, taqärbalačhu
መለሰለት, mäläsälät
ተመልሰው, tämälsäw
ትዕቢት, tʕbit
መፍራት, mäfrat
በከነዓን, bäkänäʕan
ርጉም, rgum
የአብርሃም, yä'äbrham
በፊታችሁ, bäfitačhu
የሕዝቡን, yäħzbun
ወስደህ, wäsdäh
አሳልፈው, 'äsalfäw
ፈረሶች, färäsoč
ስለት, slät
ቁርበት, qurbät
ኃጢአተኛ, ḫaTi'ätäña
በበሩ, bäbäru
ለአሥራ, lä'äśra
አዩ, 'äyu
ባሉት, balut
የከበረ, yäkäbärä
በመጀመሪያ, bämäǧämäriya
ፈጥኖ, fäTno
ገመድ, gämäd
ሙሴንና, musenna
ኃፍረተ, ḫafrätä
በልቤ, bälbe
እልል, 'll
በኤፍሬም, bä'efrem
ስምህን, smhn
ሌዋውያኑም, lewawyanum
ያደርጋሉ, yadärgalu
ጀመረ, ǧämärä
እንዲሆኑ, 'ndihonu
ባሪያዬ, bariyaye
ይሆኑ, yhonu
በመካከላቸውም, bämäkakälačäwm
ሁለትም, hulätm
ሲኦል, si'ol
ዓምድ, ʕamd
ከተማይቱም, kätämaytum
ይወስዳል, ywäsdal
በየአባቶቻቸው, bäyä'äbatočačäw
አክሊል, 'äklil
ያለበትን, yaläbätn
ሰባተኛው, säbatäñaw
ወንድሙን, wändmun
ማታም, matam
ብፁዓን, bṩuʕan
ወፍ, wäf
ምድሪቱ, mdritu
እወቁ, 'wäqu
ላኩ, laku
ለይሁዳ, läyhuda
ትበላላችሁ, tbälalačhu
መባ, mäba
ለእነርሱም, lä'närsum
ዋይ, way
ቀይ, qäy
ጫፍ, Čaf
በደኅና, bädäḫna
መሠረት, mäśärät
የሕይወት, yäħywät
አደርገዋለሁ, 'ädärgäwalähu
ልክ, lk
አውቆ, 'äwqo
ሁላችን, hulačn
ፈሪሳውያን, färisawyan
የሚሄድ, yämihed
የእህል, yä'hl
ለባሪያህ, läbariyah
ተቀመጥ, täqämäT
ወድቆ, wädqo
ለአብርሃም, lä'äbrham
ብትሆን, bthon
ተከተሉት, täkätälut
ስድብ, sdb
ልጆችን, lǧočn
ከኢየሱስ, kä'iyäsus
ተቀበረ, täqäbärä
ስሙም, smum
ያወጣል, yawäTal
መከራን, mäkäran
አርነት, 'ärnät
አልቻሉም, 'älčalum
በሰባተኛውም, bäsäbatäñawm
መቅሠፍት, mäqśäft
በራብ, bärab
ይስሐቅም, ysħäqm
አታድርጉ, 'ätadrgu
ወዮ, wäyo
ባል, bal
ሁለተኛውም, hulätäñawm
ዝቅ, zq
ምነው, mnäw
በማለዳ, bämaläda
ቀንበር, qänbär
አብረው, 'äbräw
ትሁን, thun
ከሁለት, kähulät
ነገራቸው, nägäračäw
ከአንድ, kä'änd
በቀን, bäqän
ክፉውን, kfuwn
ይቀመጡ, yqämäTu
መንግሥታት, mängśtat
ይበላሉ, ybälalu
ተራ, tära
አንደኛው, 'ändäñaw
ዱር, dur
ገብተው, gäbtäw
ከተማይቱን, kätämaytun
አቤሴሎም, 'äbeselom
ሰንበት, sänbät
የአሦር, yä'äśor
ይለኛል, yläñal
ከፀሐይ, käṩäħäy
በአሕዛብም, bä'äħzabm
ከአሥር, kä'äśr
ወንድሞቹም, wändmočum
ተገለጠ, tägäläTä
ተመለስ, tämäläs
መዝገብ, mäzgäb
ክርስቶስን, krstosn
ይሄድ, yhed
ተባለ, täbalä
አምላክህን, 'ämlakhn
በፍታ, bäfta
ከዘላለም, käzälaläm
ተለይቶ, täläyto
ይቀመጣል, yqämäTal
አንቺም, 'änčim
ቀረቡ, qäräbu
ከሀያ, kähäya
በቤት, bäbet
አንዳንዶቹ, 'ändandoču
ሰረገሎች, särägäloč
ያለበት, yaläbät
የሚባል, yämibal
በሦስተኛው, bäśostäñaw
እኔስ, 'nes
ለሞት, lämot
ለልጆቹም, lälǧočum
ሚስቶች, mistoč
በሁለተኛውም, bähulätäñawm
አሰበ, 'äsäbä
እርሱና, 'rsuna
መልካምን, mälkamn
ባለበት, baläbät
በስሜ, bäsme
ይመለስ, ymäläs
ወግ, wäg
ከምድርም, kämdrm
የኢፍ, yä'if
የማምለኪያ, yämamläkiya
ቀንዶች, qändoč
ነዌ, näwe
ያዘዘውን, yazäzäwn
ቢሆኑ, bihonu
ሥራውን, śrawn
ኤልያስም, 'elyasm
አባትህ, 'äbath
ማንንም, mannm
ግብር, gbr
በሌሊትም, bälelitm
አቤሴሎምም, 'äbeselomm
እናደርጋለን, 'nadärgalän
ክንፍ, knf
ማርያም, maryam
ጽዮን, ṣyon
ግድ, gd
ምዕራብ, mʕrab
ሙታን, mutan
ከእግዚአብሔርም, kä'gzi'äbħerm
በሦስተኛውም, bäśostäñawm
ሴዴቅያስ, sedeqyas
ገዥ, gäž
በተራራው, bätäraraw
ሦስቱ, śostu
ደሙን, dämun
አኖረ, 'änorä
ቀረበ, qäräbä
ብዙም, bzum
አንድም, 'ändm
ናስ, nas
የገዛ, yägäza
ዕረፍት, ʕräft
የዚህን, yäzihn
ላክ, lak
ያዘ, yazä
ደኅና, däḫna
የሚለውን, yämiläwn
በፍቅር, bäfqr
መንፈስም, mänfäsm
ልጆችህ, lǧočh
መልእክተኞችን, mäl'ktäñočn
ሰሙ, sämu
በነበረው, bänäbäräw
ስጠኝ, sTäñ
ወዳጅ, wädaǧ
አምላክም, 'ämlakm
በሌላ, bälela
የሚገባ, yämigäba
ቃልህ, qalh
ነፋስም, näfasm
ያያል, yayal
ክርስቲያናት, krstiyanat
ነገሩን, nägärun
ከተማይቱ, kätämaytu
ደቡብ, däbub
መቶም, mätom
ስሜን, smen
ርዝመት, rzmät
አበባ, 'äbäba
ሆነህ, honäh
ግብዣ, gbža
ለፈርዖን, läfärʕon
ሞገስን, mogäsn
ለሰሎሞን, läsälomon
ይበሉ, ybälu
ፈጽመህ, fäṣmäh
ወሰዱት, wäsädut
ቂጣ, qiTa
አይሁን, 'äyhun
በነቢዩ, bänäbiyu
እንሂድ, 'nhid
እነርሱንም, 'närsunm
ዕቃውንም, ʕqawnm
ይኸውም, yKäwm
ማለዳ, maläda
መሆኑን, mähonun
ከአሥራ, kä'äśra
መራራ, märara
ወንጌልን, wängeln
ክምር, kmr
ከጥንት, käTnt
ያጠፋል, yaTäfal
ፍየሎች, fyäloč
አዕማድ, 'äʕmad
ምድሪቱንም, mdritunm
ለደቀ, lädäqä
ዓሣ, ʕaśa
ሸሸ, šäšä
የሚጠብቅ, yämiTäbq
አወጣ, 'äwäTa
ወዮላቸው, wäyolačäw
ወሰደው, wäsädäw
ከቤተ, käbetä
በየወገኖቻቸው, bäyäwägänočačäw
ይናገሩ, ynagäru
ሥር, śr
መሣፍንት, mäśafnt
የሚሰማ, yämisäma
በአምላክህ, bä'ämlakh
ዓመታት, ʕamätat
ነህን, nähn
ምድርንም, mdrnm
ምንስ, mns
መልካምም, mälkamm
በመቅደሱ, bämäqdäsu
ጢስ, Tis
አውሬ, 'äwre
ጲላጦስም, PilaTosm
አኖራለሁ, 'änoralähu
እወቅ, 'wäq
ኤርምያስም, 'ermyasm
ነበልባል, näbälbal
ነፍሰ, näfsä
በነጋውም, bänägawm
ምኞት, mñot
በሰልፍ, bäsälf
አምላክህም, 'ämlakhm
ፀሐይም, ṩäħäym
እናቱን, 'natun
ምሥጢር, mśTir
የተናገረው, yätänagäräw
በልብህ, bälbh
ልጅህ, lǧh
ለራሳቸው, lärasačäw
እንዳይሆን, 'ndayhon
ተኛ, täña
አለቃው, 'äläqaw
እኅት, 'ḫt
አእምሮ, 'ä'mro
ተጠንቀቅ, täTänqäq
የዚህ, yäzih
ኢዮሣፍጥ, 'iyośafT
በግዞት, bägzot
ክርክር, krkr
አስተዋይ, 'ästäway
በዳዊትም, bädawitm
ሰጡት, säTut
ለእህል, lä'hl
ዘረጋ, zäräga
ይጠብቁ, yTäbqu
መውጫ, mäwČa
አደራ, 'ädära
ሠርቶ, śärto
ቀንድ, qänd
ታላቅና, talaqna
ትላላችሁ, tlalačhu
መዛሙርት, mäzamurt
ትላለህ, tlaläh
ኮረብታ, koräbta
በቀኝ, bäqäñ
ሆና, hona
ለወንድሞቹም, läwändmočum
በደረሰ, bädäräsä
የተባረከ, yätäbaräkä
በከተማይቱም, bäkätämaytum
ከሰሜን, käsämen
ይልቁንም, ylqunm
ቆሮንቶስ, qorontos
ሕዝብህ, ħzbh
ለጌታ, lägeta
በእጃችሁ, bä'ǧačhu
አደረጋቸው, 'ädärägačäw
ገሊላ, gälila
ብንያም, bnyam
ውኆች, wḫoč
በጌታችን, bägetačn
መጥቶአል, mäTto'äl
ራሳችሁን, rasačhun
ተአምራት, tä'ämrat
መናፍስት, mänafst
ጠባቂ, Täbaqi
ወንድሜ, wändme
በፈርዖን, bäfärʕon
ራሱንም, rasunm
ወዳጆች, wädaǧoč
ሰማንያ, sämanya
ስጡ, sTu
ጨው, Čäw
ጠል, Täl
ተነሥቶም, tänäśtom
እንግዲያስ, 'ngdiyas
የሚበላ, yämibäla
ጥርስ, Trs
ሁን, hun
ለእኔም, lä'nem
ሲሉ, silu
በሕግ, bäħg
አመሰግንሃለሁ, 'ämäsägnhalähu
የአንተ, yä'äntä
ባልንጀራውን, balnǧärawn
መካከልም, mäkakälm
ደብዳቤ, däbdabe
አምስተኛው, 'ämstäñaw
ከሦስት, käśost
እርስዋንም, 'rswanm
ነሽ, näš
አትበል, 'ätbäl
የግብፅ, yägbṩ
ልጆቹንም, lǧočunm
ተሻገሩ, täšagäru
በገለዓድ, bägäläʕad
ለማንም, lämanm
ዘርፍ, zärf
ዋሻ, waša
ቋንቋ, qʷanqʷa
አዋጅ, 'äwaǧ
ሞትን, motn
በሉት, bälut
እንጀራን, 'nǧäran
ይናገር, ynagär
ውኃውም, wḫawm
ውሰዱ, wsädu
ወንድምህ, wändmh
የአይሁድ, yä'äyhud
በናያስ, bänayas
የጦር, yäTor
የያዕቆብም, yäyaʕqobm
ጭቃ, Čqa
ከኤፍሬም, kä'efrem
ድንጋጤ, dngaTe
በልባችሁ, bälbačhu
ይኖር, ynor
ዮሴፍን, yosefn
በዚያው, bäziyaw
አንዲቱ, 'änditu
በሮች, bäroč
ጸሎት, ṣälot
ተናገርሁ, tänagärhu
አይገኝም, 'äygäñm
መልከ, mälkä
ብርና, brna
ሕፃን, ħṩan
ይቀመጥ, yqämäT
ዕጣንም, ʕTanm
እኔና, 'nena
በልዩ, bälyu
ለልጆቹ, lälǧoču
በሩቅ, bäruq
ሕጉ, ħgu
ቸል, čäl
የአሮን, yä'äron
ያያሉ, yayalu
ይኖራሉ, ynoralu
ይፈጸም, yfäṣäm
ይቀበላል, yqäbälal
ዕድሜ, ʕdme
ያደረገው, yadärägäw
ከመስፈሪያው, kämäsfäriyaw
ጫማ, Čama
ሚዛኑ, mizanu
ወንድሙ, wändmu
በአገሩ, bä'ägäru
የንጉሥ, yänguś
እልፍ, 'lf
ሴቲቱ, setitu
አስቡ, 'äsbu
መጻተኛ, mäṣatäña
በእሳትም, bä'satm
በነገሠ, bänägäśä
ይመለሱ, ymäläsu
ባሪያዎቹን, bariyawočun
አህያ, 'ähya
ከጌታ, kägeta
ኬብሮን, kebron
ነፍሱ, näfsu
ጸለየ, ṣäläyä
ድንበሩም, dnbärum
አመጣለሁ, 'ämäTalähu
በአምላካችን, bä'ämlakačn
እንደሌለ, 'ndälelä
አካል, 'äkal
እንደሚሆን, 'ndämihon
አገኘ, 'ägäñä
ሲመጣ, simäTa
እንዴትስ, 'ndets
ኤልሳዕም, 'elsaʕm
ይቀመጣሉ, yqämäTalu
በሀያ, bähäya
ከፍልስጥኤማውያን, käflsT'emawyan
ምስሎች, msloč
እርስዋን, 'rswan
ይሠራል, yśäral
አሳልፈህ, 'äsalfäh
እሳትም, 'satm
ሄደህ, hedäh
አሸዋ, 'äšäwa
የለምን, yälämn
የሚለው, yämiläw
ጠየቁት, Täyäqut
አዘጋጁ, 'äzägaǧu
ገዛ, gäza
የተቈጠሩ, yätäqʷäTäru
እነዚያም, 'näziyam
ገለባ, gäläba
ወደደ, wädädä
እጅህ, 'ǧh
እናገር, 'nagär
የኃጢአት, yäḫaTi'ät
ከእርስዋም, kä'rswam
ኀዘን, ḫäzän
ያለውንም, yaläwnm
ይሠሩ, yśäru
እንኪያስ, 'nkiyas
በንጉሥ, bänguś
ግባ, gba
የዳዊትም, yädawitm
አገባ, 'ägäba
ከብንያም, käbnyam
አደረግሁ, 'ädäräghu
በግልጥ, bäglT
ያቀርባል, yaqärbal
ወዳለበት, wädaläbät
ነደደ, nädädä
ጠማማ, Tämama
አሕዛብንም, 'äħzabnm
በአንዱ, bä'ändu
ልማድ, lmad
በሕዝቤ, bäħzbe
በወጣ, bäwäTa
ሰባቱ, säbatu
ላባም, labam
አመጡት, 'ämäTut
በጽኑ, bäṣnu
ጠላቶች, Tälatoč
ሌላውን, lelawn
ፈጽሜ, fäṣme
ለብሰው, läbsäw
ሮብዓም, robʕam
በወንዝ, bäwänz
አልሁት, 'älhut
የድንጋይ, yädngay
በምዕራብ, bämʕrab
ለሌላ, lälela
እንዳሉ, 'ndalu
ያልፋል, yalfal
የሌዊ, yälewi
ላለው, laläw
አስቴር, 'äster
ምስክሮች, mskroč
አለቀሰ, 'äläqäsä
በክብር, bäkbr
ብሉ, blu
ስሙኝ, smuñ
በለስ, bäläs
ንጉሥም, nguśm
አምላካቸው, 'ämlakačäw
ከባቢሎን, käbabilon
መዛግብት, mäzagbt
ታላላቆች, talalaqoč
ይሞታሉ, ymotalu
ለኃጢአትም, läḫaTi'ätm
ሃሌ, hale
ያመጡ, yamäTu
አይደለምና, 'äydälämna
ይውጣ, ywTa
ኃይልን, ḫayln
ትንሣኤ, tnśa'e
በተራራማው, bätäraramaw
አያውቅም, 'äyawqm
ከላይ, kälay
አሥራት, 'äśrat
ጠየቀው, Täyäqäw
ለምድር, lämdr
ስትል, stl
ልጆቻቸውን, lǧočačäwn
እባብ, 'bab
ሴቶችንም, setočnm
ለሌሎች, läleloč
አወቀ, 'äwäqä
በሙሉ, bämulu
ተቈጣ, täqʷäTa
ይፈሩ, yfäru
ክፉዎች, kfuwoč
በርሳቸውም, bärsačäwm
ታያለህ, tayaläh
ልጆቻችሁ, lǧočačhu
ዓመፀኛ, ʕamäṩäña
ቅርንጫፎች, qrnČafoč
ያንን, yann
ጮኽሁ, ČoKhu
እነሆኝ, 'nähoñ
ይመለሳሉ, ymäläsalu
የሞዓብ, yämoʕab
አሦር, 'äśor
ሉያ, luya
አመስግኑት, 'ämäsgnut
ድካም, dkam
አወቅሁ, 'äwäqhu
ይገባዋል, ygäbawal
ትሆን, thon
ይደረግ, ydäräg
በደም, bädäm
የሚያህል, yämiyahl
የተባለው, yätäbaläw
ካለችው, kaläčw
ለአምላክህ, lä'ämlakh
በሲና, bäsina
ዕዝራ, ʕzra
ለሰማይ, läsämay
አጥንት, 'äTnt
አይሁድም, 'äyhudm
እረኛ, 'räña
ኢዩም, 'iyum
ይበላ, ybäla
የሚቃጠለውንም, yämiqaTäläwnm
አገልጋይ, 'ägälgay
የቀሩትም, yäqärutm
ወንድሞቹ, wändmoču
ከምሥራቅ, kämśraq
ጳውሎስም, Pawlosm
በሕያው, bäħyaw
አቆመ, 'äqomä
በነገር, bänägär
ከሁለቱ, kähulätu
ስጥ, sT
ተከትለው, täkätläw
አደረግህ, 'ädärägh
ዕቃዎች, ʕqawoč
መርከቦች, märkäboč
ለካህኑ, läkahnu
እንደዚህም, 'ndäzihm
ማዳን, madan
አለፉ, 'äläfu
በቤቴ, bäbete
አብራምም, 'äbramm
ጸጥ, ṣäT
ሐሤት, ħäśet
ሰማይንና, sämaynna
የምድርን, yämdrn
ቍስል, qʷsl
ግዛት, gzat
አንዳችም, 'ändačm
እሳትን, 'satn
ከዋክብት, käwakbt
አገልጋዮች, 'ägälgayoč
ጠየቀ, Täyäqä
ልቡም, lbum
በሕዝብ, bäħzb
እንግዶች, 'ngdoč
ብሎአል, blo'äl
ምስጉን, msgun
መርከብ, märkäb
ጻፍ, ṣaf
ልብሱንም, lbsunm
ከሞተ, kämotä
የእርሱ, yä'rsu
ቃሉንም, qalunm
ሰሜን, sämen
አንዳንዶች, 'ändandoč
አይደሉም, 'äydälum
ዮርዳኖስ, yordanos
ጠራችው, Täračw
ለሌዋውያን, lälewawyan
ሕልም, ħlm
ባልዋ, balwa
አሮንና, 'äronna
እንጀራም, 'nǧäram
የቀረውን, yäqäräwn
ተባባሉ, täbabalu
የንጉሡንም, yänguśunm
በተራሮች, bätäraroč
በላ, bäla
አደሰ, 'ädäsä
ማቅ, maq
ቤትህ, beth
ወለደችለት, wälädäčlät
አታውቁምን, 'ätawqumn
ከሕግ, käħg
ሠራዊቱም, śärawitum
አድርጌአለሁ, 'ädrge'älähu
በአይሁድ, bä'äyhud
የምድረ, yämdrä
በብር, bäbr
ሌሎችም, leločm
ይበሉታል, ybälutal
የራሱን, yärasun
አልሰሙም, 'älsämum
ክፉም, kfum
ያቃጥለዋል, yaqaTläwal
በከተማ, bäkätäma
እስኪሞት, 'skimot
የሞት, yämot
አድምጡ, 'ädmTu
እነዚህንም, 'näzihnm
እናቱ, 'natu
ገደሉት, gädälut
ዕንቍ, ʕnqʷ
በተስፋ, bätäsfa
በአባቴ, bä'äbate
ይጠብቃል, yTäbqal
ከፊቴ, käfite
ነገርም, nägärm
ይሁንላችሁ, yhunlačhu
ጽላቶች, ṣlatoč
ይወጡ, ywäTu
ሸማያ, šämaya
ኢዮርብዓም, 'iyorbʕam
እንድትሆን, 'ndthon
ብሩን, brun
በዕጣ, bäʕTa
ሹም, šum
ሐዋርያት, ħäwaryat
የሚነካ, yäminäka
ይህስ, yhs
በላያችን, bälayačn
ላሉ, lalu
ሰውዮውም, säwyowm
ወንድሞቹን, wändmočun
ተመለከተ, tämäläkätä
ፊተኛው, fitäñaw
ማልዶ, maldo
ኃጢአትም, ḫaTi'ätm
ታደርጋላችሁ, tadärgalačhu
አለቀሱ, 'äläqäsu
በሰማይም, bäsämaym
ልቡን, lbun
ውኃን, wḫan
ከፊትህ, käfith
አኖራቸው, 'änoračäw
በይሁዳና, bäyhudana
ዘንግ, zäng
ጥልቅ, Tlq
ዕውር, ʕwr
በሌለበት, bäleläbät
የባቢሎንም, yäbabilonm
ሠራው, śäraw
ሄደች, hedäč
በቅንነት, bäqnnät
ልጅንም, lǧnm
የበኵር, yäbäkʷr
ሌላውም, lelawm
ጥቂቶች, Tqitoč
የላቸውም, yälačäwm
መንደሮቻቸው, mändäročačäw
የአሕዛብን, yä'äħzabn
ሰዎቹ, säwoču
ስንት, snt
በሕይወትም, bäħywätm
ቈነጃጅት, qʷänäǧaǧt
ተጓዙ, tägʷazu
ማኅፀን, maḫṩän
የሚመጣ, yämimäTa
ራሴ, rase
አልወደደም, 'älwädädäm
ለአንድ, lä'änd
በብርቱ, bäbrtu
አባቶቻቸው, 'äbatočačäw
የተቀደሰውን, yätäqädäsäwn
መንግሥተ, mängśtä
ማስተዋል, mastäwal
